,pipeline,score,std
0,ACM+TGSP+SVM,0.946719575,0.073387572830231
1,ACM+TGSP+SVM(3 elect),0.8638964361111111,0.0999711636838822
2,CSP+LDA,0.8592101272222222,0.1317352138282413
3,CSP+LDA(3 elect),0.7658390022222222,0.1557920694970223
4,Cov+EN,0.8852758844444444,0.11058746160352634
5,Cov+EN(3 elect),0.7770143611111111,0.14591174733391363
6,FgMDM,0.8772297872222222,0.11385327783882883
7,FgMDM(3 elect),0.7707218477777777,0.14880218452838498
