,pipeline,score,std
0,AUG+CSP+LDA,0.8290891977777778,0.12251121995679472
1,AUG+TGSP+SVM,0.8630574344444445,0.09913351548217654
2,AUG+Vectorize+LDA,0.7917309050000001,0.13353184671222565
3,CSP+LDA,0.7658390022222222,0.1557920694970223
4,Cov+EN,0.7770143611111111,0.14591174733391363
5,FgMDM,0.7707218477777777,0.14880218452838498
6,MDM,0.7545616022222222,0.15197252584739673
7,Vectorize+LDA,0.7320975133333333,0.14558203978495768
